SurveyYear,Province,HouseholdID,ProvinceCode,TaxiUseCode,BusUseCode,TrainUseCode,TaxiTrips,TaxiCostRaw,TaxiDistanceRaw,BusTrips,BusCostRaw,BusDistanceRaw,TrainTrips,TrainCostRaw,TrainDistanceRaw,NearestHealthFacilityCode,TransportToHealthFacilityCode,TimeToHealthFacilityRaw,GeoTypeCode,HouseholdWeight
2024,KwaZulu-Natal,599155440000013701,5,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,1,1,1,1099.32235405
2024,KwaZulu-Natal,599155440000015601,5,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,5,1,1,1099.32235405
2024,KwaZulu-Natal,599156010000000801,5,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,5,1,1,1205.6197729
2024,KwaZulu-Natal,599156010000003201,5,1,2,2,10,350,0,888,8888,888,888,8888,888,2,1,1,1,1347.31686503
2024,KwaZulu-Natal,599156010000008001,5,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,5,2,1,777.71641848
2024,KwaZulu-Natal,599156010000015201,5,1,2,2,10,150,0,888,8888,888,888,8888,888,6,5,2,1,1235.32683686
2024,KwaZulu-Natal,599156010000017601,5,1,2,2,10,150,0,888,8888,888,888,8888,888,2,1,1,1,1347.31686503
2024,KwaZulu-Natal,599156010000020001,5,1,2,2,12,400,0,888,8888,888,888,8888,888,2,2,1,1,1235.32683686
2024,KwaZulu-Natal,599206420000015001,5,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,1,1,3132.31917888
2024,KwaZulu-Natal,599206420000087001,5,2,2,1,888,8888,888,888,8888,888,10,47,1,2,2,1,1,3500.46221142
2024,KwaZulu-Natal,599206420000123001,5,1,2,2,10,200,0,888,8888,888,888,8888,888,1,1,2,1,3132.31917888
2024,North West,660100030000003201,6,1,2,2,2,45,0,888,8888,888,888,8888,888,2,1,3,2,921.116394662
2024,North West,660100030000004801,6,1,1,2,2,46,0,2,40,0,888,8888,888,2,1,3,2,921.116394662
2024,North West,660100030000006401,6,1,1,2,4,100,0,4,80,0,888,8888,888,2,2,2,2,666.445436986
2024,North West,660100030000009601,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,2,2,921.116394662
2024,North West,660100030000011201,6,1,2,2,6,100,0,888,8888,888,888,8888,888,2,5,1,2,1389.57297893
2024,North West,660100030000014401,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,963.41722265
2024,North West,660100030000016001,6,1,2,2,2,48,1,888,8888,888,888,8888,888,2,2,3,2,666.445436986
2024,North West,660100030000017601,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,5,2,2,1389.57297893
2024,North West,660100030000019201,6,1,2,2,4,90,0,888,8888,888,888,8888,888,2,1,3,2,724.518542599
2024,North West,660100030000020801,6,1,2,2,2,36,0,888,8888,888,888,8888,888,2,1,3,2,1533.25196828
2024,North West,660100030000024001,6,1,2,2,4,80,0,888,8888,888,888,8888,888,2,2,2,2,963.41722265
2024,North West,660100090000002301,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,625.39626152
2024,North West,660100090000004201,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,1353.52949285
2024,North West,660100090000006101,6,1,2,2,10,500,0,888,8888,888,888,8888,888,2,1,4,2,904.076306762
2024,North West,660100090000008001,6,2,1,2,888,8888,888,10,85,0,888,8888,888,6,2,2,2,904.076306762
2024,North West,660100090000009901,6,1,2,2,10,150,0,888,8888,888,888,8888,888,2,5,1,2,679.892400483
2024,North West,660100090000011801,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,4,2,1336.83492946
2024,North West,660100390000003501,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,777.019886266
2024,North West,660100390000006001,6,1,2,2,12,200,1,888,8888,888,888,8888,888,2,1,1,2,777.019886266
2024,North West,660100390000008501,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,714.738584594
2024,North West,660100710000003501,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,5,2,2,1278.63449923
2024,North West,660100710000006201,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,2,2,2514.10849625
2024,North West,660100710000019701,6,1,2,2,8,280,1,888,8888,888,888,8888,888,6,5,3,2,2452.32640104
2024,North West,660100710000022401,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,1,2,1700.24426651
2024,North West,660100710000025101,6,2,1,2,888,8888,888,10,260,1,888,8888,888,2,1,3,2,2452.32640104
2024,North West,660100710000033201,6,1,1,2,8,200,0,8,240,1,888,8888,888,2,2,1,2,1700.24426651
2024,North West,660101310000000401,6,1,2,2,5,100,0,888,8888,888,888,8888,888,2,1,2,2,740.89796962
2024,North West,660101310000001801,6,1,2,2,8,250,0,888,8888,888,888,8888,888,6,5,2,2,1117.70000479
2024,North West,660101310000004601,6,1,2,2,8,250,0,888,8888,888,888,8888,888,2,1,2,2,582.764914699
2024,North West,660101310000006001,6,1,2,2,4,120,0,888,8888,888,888,8888,888,6,5,2,2,774.922548653
2024,North West,660101310000007401,6,1,1,2,2,45,0,4,100,0,888,8888,888,2,1,2,2,740.89796962
2024,North West,660101310000008801,6,1,2,2,6,200,0,888,8888,888,888,8888,888,6,2,3,2,1117.70000479
2024,North West,660101310000010201,6,1,2,2,4,90,0,888,8888,888,888,8888,888,2,1,2,2,1233.26788753
2024,North West,660101310000011601,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,774.922548653
2024,North West,660101310000014401,6,1,2,2,4,100,0,888,8888,888,888,8888,888,2,1,2,2,536.053938445
2024,North West,660101370000001001,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,1375.03021316
2024,North West,660101370000002901,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,1,2,929.907058384
2024,North West,660101370000004801,6,1,2,2,6,90,0,888,8888,888,888,8888,888,2,2,1,2,699.317897639
2024,North West,660101370000006701,6,1,2,2,1,20,0,888,8888,888,888,8888,888,2,1,3,2,1375.03021316
2024,North West,660101370000010501,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,2,2,2,929.907058384
2024,North West,660101980000000301,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,1303.98333892
2024,North West,660101980000003701,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,679.892400483
2024,North West,660101980000007101,6,2,1,2,888,8888,888,10,300,0,888,8888,888,2,2,2,2,904.076306762
2024,North West,660101980000008801,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,679.892400483
2024,North West,660101980000010501,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,5,3,2,625.39626152
2024,North West,660101980000012201,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,625.39626152
2024,North West,660102290000001301,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,5,1,2,1442.37119702
2024,North West,660102290000002701,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,2,1,2,724.518542599
2024,North West,660102290000006901,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,666.445436986
2024,North West,660102290000008301,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,666.445436986
2024,North West,660102290000009701,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,724.518542599
2024,North West,660102290000011101,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,724.518542599
2024,North West,660103790000005501,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,582.764914699
2024,North West,660103790000012301,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,1,2,536.053938445
2024,North West,660103790000022501,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,536.053938445
2024,North West,660103790000025901,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,1,2,774.922548653
2024,North West,660104100000003001,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,582.764914699
2024,North West,660104100000007601,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,1145.85851096
2024,North West,660104100000012201,6,1,2,2,2,120,1,888,8888,888,888,8888,888,2,1,3,2,774.922548653
2024,North West,660104100000016801,6,1,2,2,2,120,1,888,8888,888,888,8888,888,2,1,3,2,774.922548653
2024,North West,660104100000021401,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,1145.85851096
2024,North West,660104100000026001,6,1,2,2,2,120,1,888,8888,888,888,8888,888,2,1,3,2,582.764914699
2024,North West,660104100000035201,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,774.922548653
2024,North West,661100550000002501,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,1341.24000575
2024,North West,661100550000008601,6,1,2,2,12,200,0,888,8888,888,888,8888,888,6,1,2,2,1341.24000575
2024,North West,661100550000020801,6,1,2,2,4,40,2,888,8888,888,888,8888,888,2,1,3,2,929.907058384
2024,North West,661100550000033001,6,1,2,2,10,250,1,888,8888,888,888,8888,888,2,1,2,2,1392.20176408
2024,North West,661100550000039101,6,1,2,2,10,250,2,888,8888,888,888,8888,888,2,1,2,2,1341.24000575
2024,North West,661100600060000401,6,1,2,2,4,75,0,888,8888,888,888,8888,888,2,1,1,1,979.061518514
2024,North West,661100600060000901,6,1,2,2,2,40,0,888,8888,888,888,8888,888,3,1,1,1,979.061518514
2024,North West,661100600060001401,6,1,2,2,4,80,0,888,8888,888,888,8888,888,2,2,3,1,979.061518514
2024,North West,661100600060001901,6,1,2,2,2,30,0,888,8888,888,888,8888,888,2,2,3,1,678.80186451
2024,North West,661100600060002401,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,1,678.80186451
2024,North West,661100600060002901,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,3,1,1003.72726934
2024,North West,661100600060003401,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,1,1,648.997663139
2024,North West,661100600060003901,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,3,1,2,1,979.061518514
2024,North West,661100600060004401,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,3,1,2,1,678.80186451
2024,North West,661100600060004901,6,1,2,2,8,120,0,888,8888,888,888,8888,888,2,2,3,1,1080.29446678
2024,North West,661100600060005401,6,1,2,2,2,30,0,888,8888,888,888,8888,888,3,1,1,1,979.061518514
2024,North West,661100600060005901,6,1,2,2,4,60,0,888,8888,888,888,8888,888,3,1,2,1,979.061518514
2024,North West,661100600060006401,6,1,2,2,5,100,0,888,8888,888,888,8888,888,2,2,3,1,979.061518514
2024,North West,661100600060006901,6,1,2,2,4,60,0,888,8888,888,888,8888,888,3,1,2,1,979.061518514
2024,North West,661100600060007401,6,1,2,2,3,40,0,888,8888,888,888,8888,888,2,2,3,1,1080.29446678
2024,North West,661100600060007901,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,3,1,2,1,678.80186451
2024,North West,661100600060008401,6,1,2,2,2,50,0,888,8888,888,888,8888,888,3,1,2,1,1080.29446678
2024,North West,661100600060008901,6,1,2,2,2,30,0,888,8888,888,888,8888,888,7,1,1,1,979.061518514
2024,North West,661100600060009401,6,1,2,2,2,30,0,888,8888,888,888,8888,888,3,1,2,1,1080.29446678
2024,North West,661100600060009901,6,1,2,2,6,90,0,888,8888,888,888,8888,888,3,1,2,1,1016.26194221
2024,North West,661100600060010401,6,1,2,2,4,60,0,888,8888,888,888,8888,888,2,2,3,1,1003.72726934
2024,North West,661100700000005301,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,1,5,2,1,859.451355591
2024,North West,661100700000007401,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,5,1,1,984.630451106
2024,North West,661100700000009501,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,5,1,1,984.630451106
2024,North West,661100700000013701,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,5,1,1,702.170260187
2024,North West,661100940000004101,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,665.770932628
2024,North West,661100940000007301,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,846.427641359
2024,North West,661100940000010501,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,5,1,2,1408.92818176
2024,North West,661100940000013701,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,1408.92818176
2024,North West,661100940000020101,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,1,2,2,1408.92818176
2024,North West,661101450000001701,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,5,2,3,1668.05016242
2024,North West,661101580000001401,6,1,2,2,2,80,0,888,8888,888,888,8888,888,2,2,3,1,1241.2376951
2024,North West,661101580000005801,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,5,2,1,1957.1973985
2024,North West,661101580000008001,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,5,3,1,1975.3955964
2024,North West,661101590000001601,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,1,1,2,1408.92818176
2024,North West,661101590000016901,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,5,1,2,885.298505312
2024,North West,661101590000022001,6,1,2,2,10,120,0,888,8888,888,888,8888,888,2,1,3,2,1276.89940801
2024,North West,661101590000032201,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,885.298505312
2024,North West,661102000000004301,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,4,1,1,3,961.473666436
2024,North West,661102000000022001,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,3,3,3,1386.76971453
2024,North West,661102000000033801,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,5,2,3,961.473666436
2024,North West,661102000000039701,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,2,2,3,1386.76971453
2024,North West,661102000000045601,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,5,1,1,3,961.473666436
2024,North West,661102000000057401,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,4,5,1,3,1386.76971453
2024,North West,661102000000086901,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,4,5,1,3,1386.76971453
2024,North West,661102290000057601,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,4,1,3,2,1386.76971453
2024,North West,661102290000067301,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,1439.46141978
2024,North West,661102290000077001,6,1,1,2,2,90,1,1,450,2,888,8888,888,4,1,2,2,1386.76971453
2024,North West,661102290000086701,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,1386.76971453
2024,North West,661102830000000501,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,1,2,1644.35718337
2024,North West,661102830000004501,6,1,2,2,4,60,0,888,8888,888,888,8888,888,2,1,2,2,1644.35718337
2024,North West,661102830000012501,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,1033.23006487
2024,North West,661102830000016501,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,1546.89084897
2024,North West,661102830000020501,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,1490.26667305
2024,North West,661102830000032501,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,1546.89084897
2024,North West,661103240000004301,6,1,2,2,3,60,0,888,8888,888,888,8888,888,2,1,3,2,1365.40373262
2024,North West,661103240000007901,6,1,2,2,6,280,1,888,8888,888,888,8888,888,2,1,3,2,645.204012703
2024,North West,661103240000011501,6,1,2,2,2,60,1,888,8888,888,888,8888,888,2,1,3,2,820.279894936
2024,North West,661103240000015101,6,1,2,2,6,100,0,888,8888,888,888,8888,888,2,1,3,2,1284.47186567
2024,North West,661103240000018701,6,1,2,2,5,150,1,888,8888,888,888,8888,888,2,1,3,2,820.279894936
2024,North West,661103240000022301,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,857.94996458
2024,North West,661103330000002201,6,1,2,2,10,150,0,888,8888,888,888,8888,888,2,1,2,1,1274.57431027
2024,North West,661103330000005401,6,1,2,2,10,180,0,888,8888,888,888,8888,888,2,1,1,1,1371.8024975
2024,North West,661103330000011801,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,4,1,596.269585052
2024,North West,661103330000015001,6,2,1,2,888,8888,888,10,250,0,888,8888,888,2,1,1,1,822.645530127
2024,North West,661103330000018201,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,1,1243.25272192
2024,North West,661103330000021401,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,5,3,1,1243.25272192
2024,North West,661103330000027801,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,1,596.269585052
2024,North West,661103330000031001,6,1,2,2,3,350,0,888,8888,888,888,8888,888,1,2,2,1,1371.8024975
2024,North West,661103330000034201,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,1,1,1274.57431027
2024,North West,661103490000003401,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,2,2,645.204012703
2024,North West,661103490000009101,6,2,2,1,888,8888,888,888,8888,888,10,100,0,6,5,2,2,1237.45357673
2024,North West,661103620000000101,6,1,2,2,6,180,0,888,8888,888,888,8888,888,2,1,1,2,1117.70000479
2024,North West,661103620000003001,6,1,2,2,4,60,0,888,8888,888,888,8888,888,2,1,2,2,774.922548653
2024,North West,661103620000005901,6,1,2,2,4,60,0,888,8888,888,888,8888,888,2,1,1,2,1117.70000479
2024,North West,661103620000008801,6,1,2,2,2,46,0,888,8888,888,888,8888,888,2,1,2,2,536.053938445
2024,North West,661103620000011701,6,1,2,2,6,90,0,888,8888,888,888,8888,888,2,1,2,2,582.764914699
2024,North West,661103620000014601,6,1,1,2,4,180,0,2,50,0,888,8888,888,2,1,2,2,774.922548653
2024,North West,661103620000017501,6,1,2,2,8,300,0,888,8888,888,888,8888,888,2,1,2,2,1117.70000479
2024,North West,661103800000000101,6,1,2,2,10,250,0,888,8888,888,888,8888,888,2,1,2,2,1117.70000479
2024,North West,661103800000003601,6,1,2,2,10,480,0,888,8888,888,888,8888,888,2,1,2,2,1233.26788753
2024,North West,661103800000007101,6,1,2,2,2,40,1,888,8888,888,888,8888,888,2,1,3,2,1117.70000479
2024,North West,661103800000010601,6,1,2,2,4,80,1,888,8888,888,888,8888,888,2,2,2,2,740.89796962
2024,North West,661103800000014101,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,1117.70000479
2024,North West,661103800000017601,6,1,2,2,5,250,1,888,8888,888,888,8888,888,2,2,2,2,1117.70000479
2024,North West,661103940000004101,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,1,1398.65931216
2024,North West,661103940000008901,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,5,2,1,1543.27780969
2024,North West,661103940000013701,6,1,2,2,4,60,0,888,8888,888,888,8888,888,2,1,3,1,1398.65931216
2024,North West,661103940000016101,6,1,2,2,3,45,0,888,8888,888,888,8888,888,1,2,2,1,1398.65931216
2024,North West,661103970000000801,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,1,1,1038.39626102
2024,North West,661103970000002501,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,1,1,1566.49842962
2024,North West,661103970000004201,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,1,1605.96363094
2024,North West,661103970000005901,6,1,2,2,6,90,0,888,8888,888,888,8888,888,2,1,1,1,1626.01910754
2024,North West,661103970000012701,6,1,2,2,20,300,0,888,8888,888,888,8888,888,2,1,2,1,1086.08298322
2024,North West,661104310000001901,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,1,1352.27901804
2024,North West,661104310000004201,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,1,1,632.621293609
2024,North West,661104310000011101,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,1,1455.43474344
2024,North West,661104380000001801,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,2,3,2,903.106400838
2024,North West,661104380000003901,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,903.106400838
2024,North West,661104380000008101,6,2,1,2,888,8888,888,10,180,1,888,8888,888,2,1,3,2,1503.27328302
2024,North West,661104380000012301,6,2,1,2,888,8888,888,10,100,0,888,8888,888,2,1,3,2,1414.16944477
2024,North West,661104380000014401,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,710.352499574
2024,North West,661104380000016501,6,1,2,2,10,150,1,888,8888,888,888,8888,888,2,1,3,2,710.352499574
2024,North West,661104760000007101,6,1,2,2,8,240,0,888,8888,888,888,8888,888,2,1,3,2,921.116394662
2024,North West,661105040000002101,6,1,2,2,2,46,1,888,8888,888,888,8888,888,6,5,3,2,857.94996458
2024,North West,661105040000004801,6,1,2,2,2,50,0,888,8888,888,888,8888,888,2,1,3,2,1284.47186567
2024,North West,661105040000012901,6,1,2,2,2,40,0,888,8888,888,888,8888,888,2,1,3,2,1237.45357673
2024,North West,661105040000015601,6,1,1,2,8,250,0,4,80,0,888,8888,888,2,2,3,2,593.488288993
2024,North West,661105040000021001,6,1,2,2,6,180,0,888,8888,888,888,8888,888,2,1,3,2,1237.45357673
2024,North West,661105260000000501,6,1,2,2,14,420,0,888,8888,888,888,8888,888,2,2,2,2,857.94996458
2024,North West,661105260000002201,6,1,2,2,4,120,0,888,8888,888,888,8888,888,2,1,3,2,857.94996458
2024,North West,661105260000007301,6,1,2,2,10,300,0,888,8888,888,888,8888,888,2,1,3,2,645.204012703
2024,North West,661105470000000901,6,1,2,2,2,40,0,888,8888,888,888,8888,888,2,1,3,2,857.94996458
2024,North West,661105470000003001,6,1,2,2,6,120,0,888,8888,888,888,8888,888,2,2,2,2,1268.62906571
2024,North West,661105470000005101,6,1,2,2,4,90,0,888,8888,888,888,8888,888,2,2,2,2,820.279894936
2024,North West,661105470000007201,6,1,2,2,6,180,1,888,8888,888,888,8888,888,2,2,2,2,820.279894936
2024,North West,661105470000009301,6,1,2,2,10,350,0,888,8888,888,888,8888,888,2,2,3,2,1365.40373262
2024,North West,661105470000011401,6,1,2,2,10,250,0,888,8888,888,888,8888,888,2,2,2,2,820.279894936
2024,North West,661105470000015601,6,1,2,2,2,44,1,888,8888,888,888,8888,888,2,1,3,2,1365.40373262
2024,North West,661105500000000501,6,1,2,2,4,60,0,888,8888,888,888,8888,888,2,1,2,2,1117.70000479
2024,North West,661105500000002401,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,1233.26788753
2024,North West,661105500000004301,6,1,2,2,4,80,0,888,8888,888,888,8888,888,2,1,3,2,1233.26788753
2024,North West,661105500000008101,6,1,2,2,6,180,0,888,8888,888,888,8888,888,2,1,3,2,1117.70000479
2024,North West,661105500000010001,6,1,1,2,2,60,0,4,80,0,888,8888,888,2,1,3,2,1117.70000479
2024,North West,661105500000011901,6,1,2,2,2,46,0,888,8888,888,888,8888,888,2,1,2,2,1117.70000479
2024,North West,661105500000017601,6,2,1,2,888,8888,888,4,50,0,888,8888,888,6,5,3,2,1233.26788753
2024,North West,661106100000004801,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,1,2,1,890.053938019
2024,North West,661106100000008301,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,1,1,700.085880292
2024,North West,661106100000015301,6,2,1,2,888,8888,888,10,600,0,888,8888,888,6,1,1,1,643.971151857
2024,North West,661106100000018801,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,4,1,1393.7306636
2024,North West,661106100000025801,6,2,1,2,888,8888,888,10,150,0,888,8888,888,2,1,4,1,930.928271329
2024,North West,661106360000001001,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,1117.70000479
2024,North West,661106360000002701,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,1,2,1,2,582.764914699
2024,North West,661106360000004401,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,1145.85851096
2024,North West,661106360000006101,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,1160.16813673
2024,North West,661106360000007801,6,1,2,2,10,200,0,888,8888,888,888,8888,888,6,1,1,2,582.764914699
2024,North West,661106360000009501,6,1,2,2,10,700,0,888,8888,888,888,8888,888,2,1,2,2,1145.85851096
2024,North West,661106360000011201,6,2,1,2,888,8888,888,10,9999,0,888,8888,888,2,1,2,2,774.922548653
2024,North West,661106360000012901,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,536.053938445
2024,North West,661106470000000201,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,7,6,3,1,1234.62224775
2024,North West,661106470000004501,6,1,1,2,4,80,0,20,50,0,888,8888,888,2,2,2,1,741.711615016
2024,North West,661106470000008801,6,1,2,2,4,80,0,888,8888,888,888,8888,888,2,1,3,1,1118.92744973
2024,North West,661106470000017401,6,1,2,2,4,80,0,888,8888,888,888,8888,888,2,2,2,1,1118.92744973
2024,North West,661106470000021701,6,1,2,2,6,160,0,888,8888,888,888,8888,888,2,1,3,1,775.77355944
2024,North West,661106470000026001,6,1,2,2,2,48,0,888,8888,888,888,8888,888,2,2,3,1,1147.11687924
2024,North West,661106770000000601,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,1,1319.04790206
2024,North West,661106770000002401,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,1,687.747011571
2024,North West,661106770000004201,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,1,1352.27901804
2024,North West,661106770000006001,6,1,2,2,10,250,0,888,8888,888,888,8888,888,2,1,2,1,874.366921605
2024,North West,661106770000007801,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,1,2,1,914.520853251
2024,North West,661106770000009601,6,2,1,2,888,8888,888,10,250,0,888,8888,888,6,5,1,1,874.366921605
2024,North West,661106770000011401,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,1,874.366921605
2024,North West,661106770000013201,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,1,1,1455.43474344
2024,North West,661107150000001901,6,1,2,2,10,150,0,888,8888,888,888,8888,888,2,2,1,1,930.928271329
2024,North West,661107150000004601,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,1,1,700.085880292
2024,North West,661107150000010001,6,1,2,2,10,90,0,888,8888,888,888,8888,888,2,2,5,1,700.085880292
2024,North West,661107150000012701,6,2,1,2,888,8888,888,10,300,0,888,8888,888,2,1,2,1,1393.7306636
2024,North West,661107150000015401,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,1,1,1323.71012614
2024,North West,661107850000009601,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,7,2,3,1890.9137262
2024,North West,661108040000001301,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,1,2,903.106400838
2024,North West,661108040000004001,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,1414.16944477
2024,North West,661108040000009401,6,1,2,2,10,250,0,888,8888,888,888,8888,888,6,1,2,2,903.106400838
2024,North West,661108040000012101,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,710.352499574
2024,North West,661108040000014801,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,1,2,903.106400838
2024,North West,661108040000020201,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,944.580148063
2024,North West,661108040000022901,6,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,2,2,903.106400838
