household_id,person_weight,log_salary,any_home_internet,digital_access_score,education_band,matric_plus,age_centred,age_centred_squared,female,population_group,province,settlement_type
662109000000001801,2143.09777032,9.449357272446685,1,2,Some secondary,0,-3,9,0,Black African,North West,Traditional
662109000000007901,1522.98552759,7.600902459542082,0,1,Primary (Grade R-7),0,19,361,0,Black African,North West,Traditional
662109000000014001,1793.06517945,7.824046010856292,1,3,Some secondary,0,-2,4,1,Black African,North West,Traditional
662109000000026201,2143.09777032,9.472704636443671,1,2,Some secondary,0,-5,25,0,Black African,North West,Traditional
662109000000032301,1706.91617649,9.472704636443671,1,2,Primary (Grade R-7),0,10,100,0,Black African,North West,Traditional
662109000000038401,2492.09108143,9.472704636443671,1,2,Primary (Grade R-7),0,9,81,0,Black African,North West,Traditional
662109000000050601,1999.72781502,7.495541943884256,1,2,Primary (Grade R-7),0,11,121,0,Black African,North West,Traditional
662109000000050601,1999.72781502,8.006367567650246,1,2,Some secondary,0,-13,169,1,Black African,North West,Traditional
662109070000000101,855.480071487,8.294049640102028,1,2,Matric,1,7,49,1,Black African,North West,Traditional
662109070000004301,1111.10362076,9.472704636443671,1,2,Some secondary,0,20,400,0,Black African,North West,Traditional
662109070000021101,891.832011032,6.684611727667927,1,2,Primary (Grade R-7),0,3,9,1,Black African,North West,Traditional
662109070000042101,903.48670958,9.38429367909962,1,2,Primary (Grade R-7),0,9,81,0,Black African,North West,Traditional
662109090000003501,1564.24725762,9.449357272446685,1,2,Some secondary,0,-2,4,1,Black African,North West,Traditional
662109090000019901,1184.8973416,7.600902459542082,1,3,Primary (Grade R-7),0,-8,64,0,Black African,North West,Traditional
662109140000001501,1184.87648544,9.546812608597396,1,2,Matric,1,-6,36,0,Black African,North West,Traditional
662109140000014501,781.557190446,6.620073206530356,1,2,Some secondary,0,17,289,0,Black African,North West,Traditional
662109140000017101,698.791553162,7.313220387090301,0,0,Primary (Grade R-7),0,-19,361,0,Black African,North West,Traditional
662109140000019701,1455.14967047,10.308952660644293,1,3,Primary (Grade R-7),0,14,196,0,Black African,North West,Traditional
662109190000009601,568.646974343,10.308952660644293,0,2,Matric,1,11,121,1,Black African,North West,Traditional
662109190000022801,1018.08501851,10.126631103850338,1,2,Matric,1,-5,25,0,Black African,North West,Traditional
662109330000003401,1209.21038826,9.615805480084347,1,2,Matric,1,-2,4,0,Black African,North West,Traditional
662109330000003401,1209.21038826,9.615805480084347,1,2,Matric,1,-8,64,1,Black African,North West,Traditional
662109330000007101,1220.88479332,8.294049640102028,1,3,Matric,1,5,25,0,Black African,North West,Traditional
662109330000010801,963.83105103,6.907755278982137,1,2,Some secondary,0,1,1,1,Black African,North West,Traditional
662109330000014501,1052.4861449,8.824677891164198,1,3,Matric,1,4,16,0,Black African,North West,Traditional
662109330000014501,1052.4861449,7.090076835776092,1,3,Matric,1,3,9,1,Black African,North West,Traditional
662109330000018201,737.121973212,8.630521876723241,1,2,Matric,1,-11,121,1,Black African,North West,Traditional
662109330000021901,836.092510342,9.655026193237628,1,2,Matric,1,1,1,1,Black African,North West,Traditional
662109330000033001,1193.88814556,9.64859530290734,1,2,Matric,1,2,4,0,Black African,North West,Traditional
662109330000036701,1209.21038826,8.070906088787819,1,2,Some secondary,0,-8,64,1,Black African,North West,Traditional
662110280000001001,2037.38198705,10.126631103850338,1,2,Post-school certificate/diploma,1,-2,4,1,Black African,North West,Non-metro urban
662110280000001001,2037.38198705,9.472704636443671,1,2,Post-school certificate/diploma,1,-7,49,1,Black African,North West,Non-metro urban
662110280000001001,2037.38198705,8.922658299524402,1,2,Some secondary,0,-4,16,0,Black African,North West,Non-metro urban
662110280000005801,913.337867881,9.472704636443671,0,0,Primary (Grade R-7),0,4,16,0,Black African,North West,Non-metro urban
662110280000009001,1065.01064314,8.824677891164198,1,3,Matric,1,-2,4,1,Black African,North West,Non-metro urban
662110280000009001,1065.01064314,8.517193191416238,1,3,Some secondary,0,-6,36,0,Black African,North West,Non-metro urban
662110280000013801,981.493013044,9.923290179832309,1,3,Matric,1,11,121,1,Black African,North West,Non-metro urban
662110280000013801,981.493013044,7.824046010856292,1,3,Some secondary,0,-7,49,0,Black African,North West,Non-metro urban
662110280000013801,981.493013044,8.476371196895983,1,3,Matric,1,-19,361,0,Black African,North West,Non-metro urban
662110320000004601,933.763062393,8.268731832117737,0,0,Some secondary,0,1,1,0,Black African,North West,Non-metro urban
662110320000011001,1153.34208783,8.070906088787819,1,2,Other/unknown,,-8,64,1,Black African,North West,Non-metro urban
662110320000012601,1264.83771073,7.600902459542082,1,2,Matric,1,-19,361,1,Black African,North West,Non-metro urban
662110590000000301,674.082957261,7.313220387090301,0,0,Some secondary,0,16,256,1,Black African,North West,Non-metro urban
662110590000002301,756.963454275,6.684611727667927,1,3,Some secondary,0,-14,196,0,Black African,North West,Non-metro urban
662110590000006301,1088.75938043,8.517193191416238,1,2,Other/unknown,,8,64,1,Black African,North West,Non-metro urban
662110590000008301,1262.21135553,9.392661928770137,1,3,Some secondary,0,6,36,0,Black African,North West,Non-metro urban
662110590000008301,1262.21135553,6.907755278982137,1,3,Some secondary,0,-13,169,0,Black African,North West,Non-metro urban
662204950000029601,602.837528112,8.006367567650246,1,2,Some secondary,0,-16,256,0,Black African,North West,Non-metro urban
663100670000002301,1119.65275647,7.495541943884256,1,2,Some secondary,0,-2,4,1,Black African,North West,Non-metro urban
663100670000002301,1119.65275647,8.006367567650246,1,2,Matric,1,-15,225,0,Black African,North West,Non-metro urban
663100670000004601,1092.61226458,7.495541943884256,1,2,Matric,1,-1,1,0,Black African,North West,Non-metro urban
663100720000004001,959.068021733,8.006367567650246,1,2,Matric,1,7,49,1,Black African,North West,Farms
664100050000003301,909.10310111,8.006367567650246,1,3,Post-school certificate/diploma,1,-10,100,1,Black African,North West,Traditional
664100050000005201,1267.84511991,8.006367567650246,1,2,Some secondary,0,2,4,0,Black African,North West,Traditional
664100050000020401,910.402904863,8.961879012677683,1,2,Matric,1,-10,100,0,Black African,North West,Traditional
664100820000002801,961.727741841,8.006367567650246,1,3,Some secondary,0,7,49,1,Black African,North West,Traditional
664100820000005801,816.025140713,8.006367567650246,1,3,Matric,1,-8,64,0,Black African,North West,Traditional
664100820000007301,881.425136027,10.491274217438248,1,2,Primary (Grade R-7),0,11,121,0,Black African,North West,Traditional
664100820000007301,881.425136027,8.294049640102028,1,2,Matric,1,11,121,1,Black African,North West,Traditional
664100820000008801,1119.14096996,8.294049640102028,1,3,Matric,1,11,121,0,Black African,North West,Traditional
664100820000008801,1119.14096996,7.313220387090301,1,3,Matric,1,11,121,1,Black African,North West,Traditional
664100820000010301,816.025140713,8.699514748210191,1,2,Matric,1,-10,100,0,Black African,North West,Traditional
664100820000013301,707.939724346,7.696212639346407,1,2,Matric,1,15,225,0,Black African,North West,Traditional
664100820000016301,773.762417551,8.699514748210191,1,2,Some secondary,0,12,144,0,Black African,North West,Traditional
664100820000017801,1168.33157109,8.824677891164198,1,2,Post-school certificate/diploma,1,-3,9,0,Black African,North West,Traditional
664100820000019301,684.665967306,7.600902459542082,1,2,No schooling,0,-16,256,1,Black African,North West,Traditional
664100820000022301,955.350587966,9.64859530290734,1,2,Matric,1,0,0,0,Black African,North West,Traditional
664100970000000501,1173.69293247,10.308952660644293,1,2,Matric,1,2,4,0,Black African,North West,Traditional
664100970000000501,1173.69293247,9.472704636443671,1,2,Post-school certificate/diploma,1,-5,25,1,Black African,North West,Traditional
664101650000002701,660.389724192,8.131530710604252,1,2,Matric,1,18,324,1,Black African,North West,Traditional
664101650000002701,660.389724192,7.600902459542082,1,2,Matric,1,-8,64,1,Black African,North West,Traditional
664101650000012701,1021.17745696,7.377758908227872,1,2,Some secondary,0,13,169,0,Black African,North West,Traditional
664101650000012701,1021.17745696,8.517193191416238,1,2,Some secondary,0,2,4,1,Black African,North West,Traditional
664101650000016701,728.309303112,7.600902459542082,1,2,Some secondary,0,14,196,1,Black African,North West,Traditional
664101650000016701,728.309303112,5.991464547107982,1,2,Some secondary,0,-12,144,1,Black African,North West,Traditional
664101650000018701,881.862081199,8.294049640102028,1,2,Primary (Grade R-7),0,0,0,0,Black African,North West,Traditional
664101800000016401,650.766119823,7.313220387090301,1,2,Matric,1,-6,36,0,Black African,North West,Traditional
664101850000001401,771.387055768,11.512925464970229,1,3,Degree,1,23,529,0,Black African,North West,Traditional
664101850000001401,771.387055768,9.615805480084347,1,3,Degree,1,-10,100,0,Black African,North West,Traditional
664101850000002901,714.710562614,8.517193191416238,1,2,Matric,1,-9,81,1,Black African,North West,Traditional
664101850000004401,671.794705725,8.517193191416238,1,2,Post-school certificate/diploma,1,2,4,0,Black African,North West,Traditional
664101850000008901,755.431659079,7.313220387090301,1,2,Primary (Grade R-7),0,8,64,0,Black African,North West,Traditional
664102030000002101,1742.50726923,9.903487552536127,1,4,Matric,1,6,36,0,Black African,North West,Non-metro urban
664102030000002101,1742.50726923,9.903487552536127,1,4,Matric,1,8,64,0,Black African,North West,Non-metro urban
664102030000005001,1249.57713686,10.308952660644293,1,3,Post-school certificate/diploma,1,13,169,0,Black African,North West,Non-metro urban
664102230000014801,759.476437572,9.798127036878302,1,2,Matric,1,13,169,1,Black African,North West,Traditional
664102230000021401,919.560661878,9.655026193237628,1,3,Degree,1,-1,1,0,Black African,North West,Traditional
664102230000023601,690.67744882,10.16585181700362,1,3,Degree,1,-9,81,1,Black African,North West,Traditional
664102300000004101,1207.88437122,8.987196820661973,1,2,Matric,1,1,1,1,Black African,North West,Traditional
664102300000009201,752.905591317,7.24422751560335,1,2,Some secondary,0,6,36,0,Black African,North West,Traditional
664102360000002101,655.11708109,7.824046010856292,1,2,Some secondary,0,-16,256,0,Black African,North West,Traditional
664102360000011701,788.938166636,9.156412029950626,1,2,Post-school certificate/diploma,1,-14,196,0,Black African,North West,Traditional
664102770000009301,1407.319972,9.825526011066415,1,3,Post-school certificate/diploma,1,3,9,0,Black African,North West,Traditional
664103530000001101,1182.12678378,8.411832675758411,1,2,Some secondary,0,4,16,0,Black African,North West,Traditional
664103530000001101,1182.12678378,10.126631103850338,1,2,Matric,1,-2,4,1,Black African,North West,Traditional
664103530000003001,878.913246123,9.893437216682626,1,2,Matric,1,2,4,0,Black African,North West,Traditional
664103530000004901,593.532681181,8.27614021955846,1,2,Some secondary,0,9,81,1,Black African,North West,Traditional
664103530000006801,911.27350225,9.615805480084347,1,2,Some secondary,0,9,81,0,Black African,North West,Traditional
664103530000014401,700.28476797,8.699514748210191,1,2,Matric,1,-16,256,0,Black African,North West,Traditional
664103760000002501,852.387298609,8.411832675758411,1,2,Some secondary,0,-3,9,1,Black African,North West,Traditional
664103760000005801,582.326294302,5.991464547107982,1,2,Some secondary,0,-20,400,0,Black African,North West,Traditional
664103760000009101,1134.20301071,10.46310334047155,1,3,Matric,1,7,49,0,Black African,North West,Traditional
664103760000019001,953.183535572,6.684611727667927,1,2,Some secondary,0,-6,36,0,Black African,North West,Traditional
664103760000028901,979.222916811,9.680344001221918,1,2,Matric,1,-3,9,1,Black African,North West,Traditional
664103760000028901,979.222916811,8.517193191416238,1,2,Some secondary,0,-8,64,1,Black African,North West,Traditional
664103760000032201,1105.76592949,8.389359819906353,1,2,Matric,1,0,0,1,Black African,North West,Traditional
664103760000032201,1105.76592949,7.377758908227872,1,2,Matric,1,4,16,0,Black African,North West,Traditional
664104010000000701,1206.86922978,7.130098510125578,1,3,Matric,1,-15,225,0,Black African,North West,Traditional
664104010000006701,874.271034722,8.294049640102028,1,2,Matric,1,-11,121,0,Coloured,North West,Traditional
664104010000006701,874.271034722,8.294049640102028,1,2,Matric,1,-6,36,1,Black African,North West,Traditional
664104010000006701,874.271034722,8.294049640102028,1,2,Matric,1,-8,64,0,Coloured,North West,Traditional
664104010000012701,936.270312398,10.126631103850338,1,3,Degree,1,19,361,1,Black African,North West,Traditional
664104010000018701,788.938166636,8.922658299524402,1,2,Matric,1,-12,144,0,Black African,North West,Traditional
664104100000002301,795.519636828,7.937374696163295,1,2,Matric,1,-19,361,0,Black African,North West,Traditional
664104100000004201,698.880283535,7.130098510125578,1,3,Matric,1,-10,100,1,Black African,North West,Traditional
664104100000006101,1156.39108763,9.798127036878302,1,4,Matric,1,3,9,0,Black African,North West,Traditional
664104100000006101,1156.39108763,10.16585181700362,1,4,Matric,1,-21,441,0,Black African,North West,Traditional
664104100000008001,752.905591317,8.389359819906353,1,2,Matric,1,5,25,0,Black African,North West,Traditional
664104160000006101,903.48670958,9.0595174822416,1,2,Primary (Grade R-7),0,8,64,0,Black African,North West,Traditional
664104160000012301,1231.77977464,10.126631103850338,1,2,Matric,1,10,100,1,Black African,North West,Traditional
664104160000012301,1231.77977464,8.517193191416238,1,2,Some secondary,0,-11,121,0,Black African,North West,Traditional
664104160000015401,1099.78292103,8.699514748210191,1,1,Degree,1,-5,25,0,Black African,North West,Traditional
664104160000018501,999.783533604,9.893437216682626,1,3,Some secondary,0,5,25,1,Black African,North West,Traditional
664104160000018501,999.783533604,9.210340371976184,1,3,Matric,1,-14,196,0,Black African,North West,Traditional
664104160000021601,1108.99348288,10.46310334047155,1,2,Some secondary,0,7,49,0,Black African,North West,Traditional
664105750000011201,1300.0014072,8.809862805379057,1,2,Matric,1,3,9,0,Black African,North West,Traditional
665101310000001401,881.862081199,7.313220387090301,0,0,No schooling,0,3,9,0,Black African,North West,Traditional
666100110000000301,1393.5073231,8.699514748210191,1,2,Some secondary,0,2,4,0,Black African,North West,Non-metro urban
666100110000000301,1393.5073231,8.160518247477505,1,2,Matric,1,-1,1,1,Black African,North West,Non-metro urban
666100110000003701,526.597197257,9.97966124675897,1,2,Degree,1,-10,100,1,Black African,North West,Non-metro urban
666100110000005401,948.448448628,8.27614021955846,,,Matric,1,8,64,1,Black African,North West,Non-metro urban
666100110000008801,1052.18711798,8.922658299524402,1,2,Matric,1,-15,225,0,Black African,North West,Non-metro urban
666100110000010501,854.625349414,7.313220387090301,1,2,Some secondary,0,-7,49,0,Black African,North West,Non-metro urban
666100110000012201,1077.39722584,8.242756345714477,1,3,Matric,1,7,49,1,Black African,North West,Non-metro urban
666100670000008501,2133.87313372,7.90100705199242,1,2,Some secondary,0,6,36,0,Black African,North West,Farms
666101050000006601,938.793005034,9.97966124675897,1,2,Matric,1,19,361,0,Black African,North West,Non-metro urban
666101050000006601,938.793005034,8.005367067316664,1,2,Matric,1,11,121,1,Black African,North West,Non-metro urban
666101050000008301,882.830531717,9.472704636443671,1,2,Matric,1,2,4,0,Black African,North West,Non-metro urban
666101050000013401,1194.53238729,8.160518247477505,1,2,Matric,1,-9,81,0,Black African,North West,Non-metro urban
666102400000002401,1205.83398863,8.411832675758411,1,3,Matric,1,-5,25,1,Black African,North West,Traditional
666102400000014401,826.581258516,8.699514748210191,1,2,No schooling,0,17,289,1,Black African,North West,Traditional
666102490000011101,919.560661878,8.517193191416238,0,0,Primary (Grade R-7),0,-1,1,0,Black African,North West,Traditional
667100310000002701,684.719830581,7.313220387090301,1,2,Some secondary,0,6,36,1,Black African,North West,Traditional
667100310000013701,455.506836907,6.684611727667927,0,1,Some secondary,0,20,400,1,Black African,North West,Traditional
667100430000000801,2075.70309136,10.596634733096073,1,3,Degree,1,-9,81,1,Black African,North West,Farms
667100430000000801,2075.70309136,8.006367567650246,1,3,Matric,1,0,0,1,Black African,North West,Farms
667100430000001801,1451.66403212,10.308952660644293,1,2,Degree,1,-13,169,0,Black African,North West,Farms
667100430000008801,1554.04090489,9.417354541360508,1,2,Matric,1,-8,64,0,Black African,North West,Farms
667100430000009801,1367.40446613,11.11542852651124,1,2,Matric,1,6,36,1,Black African,North West,Farms
667100540000019501,1190.36164045,7.495541943884256,1,3,Matric,1,6,36,1,Black African,North West,Traditional
667100540000019501,1190.36164045,7.438383530044307,1,3,Matric,1,-17,289,0,Black African,North West,Traditional
667100540000030001,781.742267425,9.615805480084347,1,3,Matric,1,7,49,1,Black African,North West,Traditional
667101530000015301,703.631224013,7.600902459542082,0,0,Some secondary,0,-12,144,0,Black African,North West,Traditional
667101810000003601,1258.41484207,8.476371196895983,,,Some secondary,0,-14,196,0,Black African,North West,Traditional
667101810000007001,1109.06250861,9.903487552536127,1,3,Post-school certificate/diploma,1,10,100,0,Black African,North West,Traditional
667101810000007001,1109.06250861,8.66561319653451,1,3,Matric,1,4,16,1,Black African,North West,Traditional
667101810000010401,484.789386793,8.987196820661973,1,2,Matric,1,8,64,1,Black African,North West,Traditional
667101810000012101,1096.36907392,5.298317366548036,0,1,Some secondary,0,4,16,0,Black African,North West,Traditional
667101940000000601,945.564071706,9.680344001221918,1,2,Degree,1,-1,1,1,Black African,North West,Traditional
667101940000002301,1058.47905129,6.659293919683638,1,2,Some secondary,0,-4,16,0,Black African,North West,Traditional
667101940000005701,1226.83529672,8.294049640102028,1,2,Primary (Grade R-7),0,22,484,0,Black African,North West,Traditional
667101940000005701,1226.83529672,8.987196820661973,1,2,Matric,1,-4,16,0,Black African,North West,Traditional
667101940000010801,753.111548677,8.517193191416238,1,2,Matric,1,5,25,1,Black African,North West,Traditional
667102160000008701,968.452650112,8.85366542803745,1,3,Some secondary,0,11,121,1,Black African,North West,Traditional
667102160000008701,968.452650112,8.517193191416238,1,3,Post-school certificate/diploma,1,-13,169,1,Black African,North West,Traditional
667102160000015601,1968.44556836,7.824046010856292,1,2,Matric,1,-12,144,0,Black African,North West,Traditional
667102730000007201,1072.35322044,8.27614021955846,1,2,Some secondary,0,2,4,0,Black African,North West,Traditional
667102730000010801,722.294314356,7.600902459542082,1,2,Matric,1,-16,256,0,Black African,North West,Traditional
667102730000014401,763.18459939,7.313220387090301,1,2,Matric,1,-6,36,0,Black African,North West,Traditional
667103570000005001,1583.84988802,6.551080335043404,1,2,Matric,1,2,4,0,Black African,North West,Traditional
667103570000005001,1583.84988802,7.313220387090301,1,2,Matric,1,0,0,0,Black African,North West,Traditional
667103570000005001,1583.84988802,8.006367567650246,1,2,Some secondary,0,-15,225,1,Black African,North West,Traditional
667104250000013201,1168.56010555,8.070906088787819,0,0,Primary (Grade R-7),0,-17,289,0,Black African,North West,Traditional
667104360000001501,1378.16590983,8.005367067316664,1,2,Post-school certificate/diploma,1,2,4,0,Black African,North West,Traditional
667104360000018001,1142.32630616,7.438383530044307,1,2,Matric,1,-7,49,1,Black African,North West,Traditional
667104400000006901,634.278475796,10.645424897265505,1,3,Degree,1,16,256,0,Black African,North West,Non-metro urban
667104400000006901,634.278475796,10.46310334047155,1,3,Degree,1,10,100,1,Black African,North West,Non-metro urban
667104750000015401,847.213437358,8.294049640102028,1,3,Post-school certificate/diploma,1,8,64,0,Black African,North West,Traditional
667104810000006501,1061.80720736,9.798127036878302,1,2,Post-school certificate/diploma,1,15,225,0,Black African,North West,Non-metro urban
667104810000020501,1040.72499161,9.740968623038354,1,3,Post-school certificate/diploma,1,3,9,0,Black African,North West,Non-metro urban
667104820000001201,675.668440324,12.067901936471507,1,2,Post-school certificate/diploma,1,8,64,1,Black African,North West,Non-metro urban
667104820000004001,913.488132242,8.294049640102028,1,3,Post-school certificate/diploma,1,8,64,1,Black African,North West,Non-metro urban
667105040000000601,797.789431383,7.90100705199242,1,2,Post-school certificate/diploma,1,6,36,1,Black African,North West,Non-metro urban
667105040000002701,1053.96070521,9.392661928770137,1,2,Post-school certificate/diploma,1,-11,121,0,Black African,North West,Non-metro urban
667105040000004801,1211.44610574,10.308952660644293,1,3,Post-school certificate/diploma,1,16,256,0,Black African,North West,Non-metro urban
667105040000004801,1211.44610574,8.411832675758411,1,3,Post-school certificate/diploma,1,4,16,1,Black African,North West,Non-metro urban
667105040000011101,1276.23934021,12.542544882151386,1,3,Degree,1,-6,36,0,Black African,North West,Non-metro urban
667105040000011101,1276.23934021,10.46310334047155,1,3,Degree,1,-6,36,1,Black African,North West,Non-metro urban
667105660000003301,919.560661878,8.699514748210191,1,2,Primary (Grade R-7),0,-3,9,0,Black African,North West,Traditional
667105660000007501,823.609050199,8.922658299524402,1,2,Matric,1,-5,25,1,Black African,North West,Traditional
667105660000013801,732.403808525,8.006367567650246,0,0,Some secondary,0,13,169,0,Black African,North West,Traditional
668100270000011501,920.570512532,8.922658299524402,1,3,Post-school certificate/diploma,1,-2,4,0,Black African,North West,Non-metro urban
668100270000014201,1401.88343803,8.006367567650246,0,0,No schooling,0,9,81,0,Black African,North West,Non-metro urban
668100270000014201,1401.88343803,6.601230118728877,0,0,No schooling,0,8,64,1,Black African,North West,Non-metro urban
668100810000009401,1087.82863343,7.824046010856292,1,2,Some secondary,0,-8,64,0,Black African,North West,Farms
668100810000021001,943.741883014,7.600902459542082,0,0,Primary (Grade R-7),0,18,324,0,Black African,North West,Farms
668100880000019601,1345.94919642,5.298317366548036,0,0,Primary (Grade R-7),0,2,4,0,Black African,North West,Traditional
668101830000007801,1429.91992855,9.305650551780507,1,3,Matric,1,12,144,0,Black African,North West,Non-metro urban
668102540000002301,745.686824797,8.294049640102028,0,0,Some secondary,0,1,1,1,Black African,North West,Traditional
668102540000005701,793.844467894,8.85366542803745,1,3,Degree,1,11,121,1,Black African,North West,Traditional
668102540000005701,793.844467894,8.517193191416238,1,3,Post-school certificate/diploma,1,-9,81,1,Black African,North West,Traditional
668102540000007401,642.772426825,8.517193191416238,1,2,Matric,1,2,4,1,Black African,North West,Traditional
668102540000017601,653.482822474,7.600902459542082,0,0,Some secondary,0,15,225,0,Black African,North West,Traditional
669100180000021701,1860.0937278,8.006367567650246,0,0,Some secondary,0,-15,225,0,Black African,North West,Farms
669100400000000101,880.01846437,8.27614021955846,1,2,Matric,1,1,1,1,Black African,North West,Non-metro urban
669100400000006401,1375.5400193,6.659293919683638,1,2,Matric,1,-2,4,1,Black African,North West,Non-metro urban
669100400000010601,981.546502818,8.987196820661973,1,2,Matric,1,-10,100,1,Black African,North West,Non-metro urban
669100400000012701,578.985702727,7.495541943884256,0,0,Primary (Grade R-7),0,5,25,0,Black African,North West,Non-metro urban
669100400000014801,689.535093966,8.847647355711887,1,1,Some secondary,0,-20,400,0,Black African,North West,Non-metro urban
669100800000001001,695.033905786,8.987196820661973,0,0,Some secondary,0,-7,49,1,Black African,North West,Traditional
669100800000003401,1035.27564241,8.006367567650246,1,2,Some secondary,0,3,9,1,Black African,North West,Traditional
669100800000017801,1098.24946443,8.160518247477505,1,2,Some secondary,0,0,0,0,Black African,North West,Traditional
669101760000004901,1336.07214586,8.411832675758411,1,2,Degree,1,-5,25,0,Black African,North West,Non-metro urban
669101760000025901,1342.14161508,8.987196820661973,1,3,Matric,1,9,81,0,Black African,North West,Non-metro urban
669101830000009101,652.549297049,7.749322464660356,0,0,Matric,1,-15,225,0,Black African,North West,Traditional
669101830000019901,653.482822474,6.601230118728877,0,0,Matric,1,17,289,0,Black African,North West,Traditional
669102270000005301,1254.84540207,7.495541943884256,1,2,Matric,1,3,9,1,Black African,North West,Traditional
669102270000005301,1254.84540207,8.294049640102028,1,2,Post-school certificate/diploma,1,-6,36,0,Black African,North West,Traditional
669102270000007101,639.754200178,8.294049640102028,1,2,Matric,1,-1,1,1,Black African,North West,Traditional
669102270000012501,1390.07261746,6.551080335043404,1,2,Matric,1,1,1,1,Black African,North West,Traditional
669102410000015801,664.095224623,7.24422751560335,0,0,Primary (Grade R-7),0,9,81,1,Black African,North West,Traditional
669102410000019801,1255.69919465,6.551080335043404,0,0,Some secondary,0,8,64,0,Black African,North West,Traditional
670100440000001801,760.225949298,7.600902459542082,1,3,Some secondary,0,1,1,1,Black African,North West,Non-metro urban
670100440000004601,948.245184368,9.615805480084347,1,3,Matric,1,-4,16,1,Black African,North West,Non-metro urban
670100440000015801,544.360267615,9.305650551780507,1,2,Matric,1,17,289,0,White,North West,Non-metro urban
670100460000006601,1016.25462808,10.23995978915734,1,3,Post-school certificate/diploma,1,11,121,1,Black African,North West,Non-metro urban
670100460000008301,2031.35646639,10.23995978915734,1,3,Matric,1,1,1,0,White,North West,Non-metro urban
670100460000008301,2031.35646639,8.699514748210191,1,3,Matric,1,-4,16,1,White,North West,Non-metro urban
670100460000010001,1208.43221724,9.210340371976184,1,2,Matric,1,16,256,1,White,North West,Non-metro urban
670100500000000201,803.265928339,10.296238848224217,1,4,Degree,1,17,289,1,Black African,North West,Non-metro urban
670100500000003201,1474.48019511,10.41711923563258,1,4,Degree,1,14,196,1,White,North West,Non-metro urban
670100880000004801,1367.34451072,9.798127036878302,1,2,Degree,1,-5,25,0,Black African,North West,Non-metro urban
670100880000004801,1367.34451072,7.696212639346407,1,2,Matric,1,-8,64,0,Black African,North West,Non-metro urban
670100880000007001,697.567542052,7.937374696163295,1,2,Primary (Grade R-7),0,-7,49,1,Black African,North West,Non-metro urban
670100880000013601,847.961880552,9.047821442478408,1,3,Post-school certificate/diploma,1,11,121,1,Black African,North West,Non-metro urban
670101030000000501,1000.54126928,8.567315800819449,1,2,Matric,1,4,16,0,Black African,North West,Non-metro urban
670101030000002801,907.90071773,8.847647355711887,1,3,Matric,1,5,25,0,Black African,North West,Non-metro urban
670101030000012001,964.166736947,8.411832675758411,1,2,Matric,1,-10,100,1,Black African,North West,Non-metro urban
670101030000014301,1342.30234353,8.567315800819449,1,2,Matric,1,0,0,0,Black African,North West,Non-metro urban
670101030000016601,896.015777899,9.97966124675897,1,4,Degree,1,6,36,1,Black African,North West,Non-metro urban
670101030000016601,896.015777899,7.824046010856292,1,4,Matric,1,-11,121,1,Black African,North West,Non-metro urban
670101030000018901,1151.07162082,8.411832675758411,1,2,Matric,1,-7,49,1,Black African,North West,Non-metro urban
671100010000016001,2417.16577445,8.006367567650246,0,0,Some secondary,0,2,4,0,Black African,North West,Farms
671100210000007901,1014.72112823,10.034515814942532,1,2,Some secondary,0,11,121,0,Black African,North West,Non-metro urban
671100210000016001,882.830531717,9.49942146534167,1,3,Post-school certificate/diploma,1,0,0,0,Black African,North West,Non-metro urban
671100210000018701,664.824526153,8.411832675758411,1,2,Matric,1,5,25,1,Black African,North West,Non-metro urban
671100230000028601,584.921702226,7.377758908227872,1,2,Matric,1,-16,256,0,Black African,North West,Non-metro urban
671100290000009201,891.51878034,9.97966124675897,1,4,Post-school certificate/diploma,1,5,25,0,Black African,North West,Non-metro urban
671100610000002001,775.508594526,6.214608098422191,0,0,Primary (Grade R-7),0,12,144,0,Black African,North West,Non-metro urban
671100610000012001,1402.47947867,7.824046010856292,1,2,Post-school certificate/diploma,1,-13,169,0,Black African,North West,Non-metro urban
671100610000014001,893.001022503,7.090076835776092,1,2,Primary (Grade R-7),0,17,289,0,Black African,North West,Non-metro urban
671100630000008501,973.488676349,8.294049640102028,1,2,Matric,1,4,16,1,Black African,North West,Non-metro urban
672100790000001701,1321.86845145,8.699514748210191,1,2,Some secondary,0,-5,25,0,Black African,North West,Traditional
672100790000038501,1589.69013896,8.411832675758411,1,2,Matric,1,-1,1,1,Black African,North West,Traditional
672100790000043101,954.636885396,7.313220387090301,1,2,Some secondary,0,9,81,1,Black African,North West,Traditional
672100930000007201,553.114961271,8.517193191416238,1,2,No schooling,0,14,196,1,Black African,North West,Traditional
672100930000015201,607.706145953,7.60489448081162,1,2,Matric,1,0,0,0,Black African,North West,Traditional
672100930000017201,1208.02270762,9.49942146534167,1,2,Matric,1,1,1,0,Black African,North West,Traditional
672100930000019201,745.686824797,8.006367567650246,1,1,Matric,1,4,16,1,Black African,North West,Traditional
672101480000001301,919.560661878,8.517193191416238,1,2,Primary (Grade R-7),0,-3,9,0,Black African,North West,Traditional
672101480000002801,1078.08617787,6.907755278982137,1,2,Primary (Grade R-7),0,15,225,0,Black African,North West,Traditional
672101480000005801,732.403808525,5.886104031450156,0,0,Primary (Grade R-7),0,11,121,0,Black African,North West,Traditional
