household_id,person_weight,employed,age_centred,age_centred_squared,female,population_group,province,settlement_type,education_band,matric_plus,has_fixed_internet,has_mobile_internet,has_computer,any_home_internet,digital_access_score,smartphone_access,edu_digital_group,household_size,n_children_under15,elderly_in_household,dependency_ratio,female_x_children,other_member_matric
985104190000002201,648.994920574,Unemployed,0,0,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,2,0,0.6666666666666666,2,No
985104190000006801,694.133783994,Unemployed,-13,169,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",7,3,0,0.75,3,No
985104190000006801,694.133783994,Unemployed,-6,36,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",7,3,0,0.75,0,No
985104190000011401,720.842476537,Unemployed,5,25,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",6,1,1,0.5,1,Yes
985104190000011401,720.842476537,Unemployed,-12,144,0,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",6,1,1,0.5,0,Yes
985104190000011401,720.842476537,Unemployed,-20,400,1,Black African,Limpopo,Traditional,Post-school certificate/diploma,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",6,1,1,0.5,1,Yes
985104190000013701,533.971396718,Unemployed,12,144,0,Black African,Limpopo,Traditional,Some secondary,0,0,0,0,0,0,None,,7,4,1,2.5,0,Yes
985104190000013701,533.971396718,Unemployed,-13,169,1,Black African,Limpopo,Traditional,Matric,1,0,0,0,0,0,None,"Matric+, no internet",7,4,1,2.5,4,No
985104190000018301,875.521867947,Unemployed,13,169,0,Black African,Limpopo,Traditional,Other/unknown,,0,0,0,0,1,Fewer than 1 per member,Education unknown,8,3,0,0.6,0,No
985104190000018301,875.521867947,Unemployed,-13,169,0,Black African,Limpopo,Traditional,Some secondary,0,0,0,0,0,1,Fewer than 1 per member,,8,3,0,0.6,0,No
985104620000007101,708.515948467,Unemployed,-9,81,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",3,1,0,0.5,1,No
985104620000011601,965.776903865,Unemployed,-2,4,1,Black African,Limpopo,Traditional,Primary (Grade R-7),0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,2,0,0.6666666666666666,2,Yes
985104620000011601,965.776903865,Unemployed,-10,100,0,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,2,0,0.6666666666666666,0,No
985105310000001801,645.914409306,Unemployed,0,0,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",4,3,0,3,3,No other working-age member
985105310000003501,658.075947281,Unemployed,12,144,0,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",3,1,0,0.5,0,No
985105310000003501,658.075947281,Unemployed,5,25,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",3,1,0,0.5,1,Yes
985105310000005201,792.48987044,Unemployed,-6,36,0,Black African,Limpopo,Traditional,Primary (Grade R-7),0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",7,1,1,0.4,0,No
985105310000005201,792.48987044,Unemployed,-17,289,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",7,1,1,0.4,0,No
985105310000005201,792.48987044,Unemployed,-21,441,0,Black African,Limpopo,Traditional,Primary (Grade R-7),0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",7,1,1,0.4,0,No
985105310000005201,792.48987044,Unemployed,-9,81,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",7,1,1,0.4,0,No
985105310000006901,646.913083318,Unemployed,14,196,0,Black African,Limpopo,Traditional,Some secondary,0,0,0,0,0,0,None,,1,0,0,0,0,No other working-age member
985105310000008601,612.874355544,Employed,5,25,1,Black African,Limpopo,Traditional,Matric,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",2,1,0,1,1,No other working-age member
985105310000010301,317.421537846,Employed,-9,81,1,Black African,Limpopo,Traditional,Matric,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",7,2,1,0.75,2,No
985105310000010301,317.421537846,Unemployed,-17,289,0,Black African,Limpopo,Traditional,Primary (Grade R-7),0,0,1,1,1,3,Fewer than 1 per member,"Below matric, internet",7,2,1,0.75,0,Yes
985105310000012001,724.707935275,Unemployed,-12,144,1,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",4,1,0,0.3333333333333333,1,No
985105310000012001,724.707935275,Unemployed,-14,196,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",4,1,0,0.3333333333333333,1,Yes
985105310000013701,730.756896055,Unemployed,-14,196,0,Black African,Limpopo,Traditional,Some secondary,0,0,0,0,0,0,None,,3,2,0,2,0,No other working-age member
986100450000004101,673.824996442,Employed,12,144,0,Black African,Limpopo,Traditional,Post-school certificate/diploma,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",4,2,0,1,0,No
986100450000008901,1176.75315169,Employed,15,225,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",6,1,0,0.2,0,Yes
986100450000018501,670.589332097,Employed,8,64,0,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,1 or more per member,"Matric+, internet",1,0,0,0,0,No other working-age member
986100880000004401,364.061320286,Employed,19,361,1,Black African,Limpopo,Traditional,Post-school certificate/diploma,1,0,1,0,1,2,1 or more per member,"Matric+, internet",2,0,0,0,0,No
986100880000009201,961.964535125,Unemployed,-4,16,1,Black African,Limpopo,Traditional,Post-school certificate/diploma,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",5,1,0,0.25,1,Yes
986100880000009201,961.964535125,Employed,-1,1,0,Black African,Limpopo,Traditional,Degree,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",5,1,0,0.25,0,Yes
986100880000012401,784.794547144,Employed,-6,36,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,1 or more per member,"Below matric, internet",1,0,0,0,0,No other working-age member
986100880000014001,687.892052628,Unemployed,2,4,1,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",6,3,0,1,3,Yes
986100880000014001,687.892052628,Unemployed,6,36,1,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",6,3,0,1,3,Yes
986100880000015601,565.769908655,Employed,19,361,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,1 or more per member,"Below matric, internet",1,0,0,0,0,No other working-age member
986100990000004501,702.057597584,Employed,-2,4,1,Black African,Limpopo,Traditional,Matric,1,0,0,0,0,1,Fewer than 1 per member,"Matric+, no internet",4,2,0,1,2,No
986100990000013701,361.345714285,Employed,16,256,1,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",3,2,0,2,2,No other working-age member
986100990000018301,679.026837317,Employed,16,256,0,Black African,Limpopo,Traditional,Degree,1,0,1,0,1,2,1 or more per member,"Matric+, internet",3,0,0,0,0,Yes
986100990000018301,679.026837317,Employed,12,144,1,Black African,Limpopo,Traditional,Post-school certificate/diploma,1,0,1,0,1,2,1 or more per member,"Matric+, internet",3,0,0,0,0,Yes
986101120000000701,692.03625271,Unemployed,5,25,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",6,3,1,2,0,No
986101120000000701,692.03625271,Unemployed,-7,49,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",6,3,1,2,3,No
986101120000003801,843.672522299,Unemployed,19,361,1,Black African,Limpopo,Traditional,Some secondary,0,0,0,0,0,0,None,,4,0,0,0,0,Yes
986101120000003801,843.672522299,Unemployed,-2,4,0,Black African,Limpopo,Traditional,Matric,1,0,0,0,0,0,None,"Matric+, no internet",4,0,0,0,0,Yes
986101120000003801,843.672522299,Unemployed,-14,196,0,Black African,Limpopo,Traditional,Matric,1,0,0,0,0,0,None,"Matric+, no internet",4,0,0,0,0,Yes
986101120000003801,843.672522299,Unemployed,-21,441,0,Black African,Limpopo,Traditional,Matric,1,0,0,0,0,0,None,"Matric+, no internet",4,0,0,0,0,Yes
986101120000006901,670.589332097,Employed,9,81,0,Black African,Limpopo,Traditional,Some secondary,0,0,0,0,0,1,1 or more per member,,1,0,0,0,0,No other working-age member
986101120000010001,903.650991908,Unemployed,-4,16,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,1 or more per member,"Below matric, internet",2,0,0,0,0,No
986101120000010001,903.650991908,Unemployed,-17,289,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,1 or more per member,"Below matric, internet",2,0,0,0,0,No
986101120000013101,594.190654123,Unemployed,15,225,0,Black African,Limpopo,Traditional,Primary (Grade R-7),0,0,1,0,1,2,1 or more per member,"Below matric, internet",3,1,0,0.5,0,No
986101120000013101,594.190654123,Unemployed,8,64,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,1 or more per member,"Below matric, internet",3,1,0,0.5,1,No
986101120000016201,579.572381313,Unemployed,-1,1,1,Black African,Limpopo,Traditional,Some secondary,0,0,0,0,0,1,Fewer than 1 per member,,5,3,1,4,3,No other working-age member
986101120000019301,832.57899211,Unemployed,6,36,0,Black African,Limpopo,Traditional,Some secondary,0,0,0,0,0,1,Fewer than 1 per member,,8,3,1,1,0,No
986101120000019301,832.57899211,Unemployed,3,9,1,Black African,Limpopo,Traditional,Some secondary,0,0,0,0,0,1,Fewer than 1 per member,,8,3,1,1,3,No
986101120000019301,832.57899211,Unemployed,2,4,0,Black African,Limpopo,Traditional,Primary (Grade R-7),0,0,0,0,0,1,Fewer than 1 per member,,8,3,1,1,0,No
986101120000022401,920.751907745,Unemployed,8,64,1,Black African,Limpopo,Traditional,Some secondary,0,0,0,0,0,0,None,,6,2,0,0.5,2,No
986101120000022401,920.751907745,Unemployed,-13,169,0,Black African,Limpopo,Traditional,Some secondary,0,0,0,0,0,0,None,,6,2,0,0.5,0,No
986101120000022401,920.751907745,Unemployed,-16,256,1,Black African,Limpopo,Traditional,Some secondary,0,0,0,0,0,0,None,,6,2,0,0.5,2,No
986102190000000301,974.521515181,Unemployed,18,324,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",6,1,0,0.2,0,Yes
986102190000000301,974.521515181,Unemployed,3,9,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",6,1,0,0.2,1,Yes
986102190000000301,974.521515181,Unemployed,-17,289,1,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",6,1,0,0.2,1,No
986102190000000301,974.521515181,Unemployed,-15,225,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",6,1,0,0.2,1,Yes
986102190000001801,567.215265149,Employed,23,529,1,Black African,Limpopo,Traditional,Some secondary,0,0,0,0,0,0,None,,7,3,0,0.75,3,Yes
986102190000001801,567.215265149,Unemployed,-8,64,1,Black African,Limpopo,Traditional,Matric,1,0,0,0,0,0,None,"Matric+, no internet",7,3,0,0.75,3,Yes
986102190000003301,802.961414274,Unemployed,-8,64,1,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",9,4,1,1.25,4,No
986102190000003301,802.961414274,Unemployed,-5,25,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",9,4,1,1.25,4,Yes
986102190000003301,802.961414274,Unemployed,-2,4,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",9,4,1,1.25,4,Yes
986102190000004801,490.459561515,Unemployed,-15,225,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",2,0,1,1,0,No other working-age member
986102190000009301,1034.5076075,Employed,-3,9,1,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",4,1,0,0.3333333333333333,1,Yes
986102190000009301,1034.5076075,Unemployed,-11,121,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",4,1,0,0.3333333333333333,0,Yes
986102190000009301,1034.5076075,Unemployed,-12,144,1,Black African,Limpopo,Traditional,Post-school certificate/diploma,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",4,1,0,0.3333333333333333,1,Yes
986102190000012301,749.867796824,Unemployed,-4,16,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,3,0,1.5,3,No
987101590000000701,849.614984875,Employed,5,25,0,Black African,Limpopo,Traditional,Other/unknown,,0,1,1,1,3,1 or more per member,Education unknown,4,0,0,0,0,Yes
987101590000000701,849.614984875,Employed,0,0,1,Black African,Limpopo,Traditional,Matric,1,0,1,1,1,3,1 or more per member,"Matric+, internet",4,0,0,0,0,Yes
987101590000003701,500.25135784,Employed,8,64,1,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",3,1,0,0.5,1,No
987101590000005201,790.890874469,Employed,-5,25,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",6,2,0,0.5,2,No
987101590000005201,790.890874469,Unemployed,-14,196,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",6,2,0,0.5,2,No
987101590000006701,832.975969118,Unemployed,4,16,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",4,1,0,0.3333333333333333,1,Yes
987101590000006701,832.975969118,Employed,-14,196,0,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",4,1,0,0.3333333333333333,0,No
987101590000008201,478.043346595,Unemployed,13,169,1,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,1,None,"Matric+, internet",5,0,0,0,0,No
987101590000008201,478.043346595,Unemployed,-17,289,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,1,None,"Below matric, internet",5,0,0,0,0,Yes
987101590000009701,750.839819947,Unemployed,-14,196,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",3,2,0,2,2,No other working-age member
987101590000011201,949.403802423,Employed,15,225,0,Black African,Limpopo,Traditional,Other/unknown,,0,1,0,1,2,Fewer than 1 per member,Education unknown,9,5,0,1.25,0,No
987101590000011201,949.403802423,Unemployed,-10,100,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",9,5,0,1.25,5,No
987101590000011201,949.403802423,Unemployed,-14,196,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",9,5,0,1.25,5,No
987101590000014201,681.901319529,Unemployed,-4,16,0,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,0,1,0.6666666666666666,0,No
987101590000014201,681.901319529,Unemployed,-1,1,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,0,1,0.6666666666666666,0,Yes
987101590000015701,371.145645806,Unemployed,16,256,1,Black African,Limpopo,Traditional,Matric,1,0,0,0,0,1,Fewer than 1 per member,"Matric+, no internet",4,0,1,0.3333333333333333,0,No
987102230000000901,658.010995074,Unemployed,-17,289,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,1 or more per member,"Below matric, internet",1,0,0,0,0,No other working-age member
987102230000003201,622.783898952,Employed,11,121,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,2,0,0.6666666666666666,2,No
987102230000003201,622.783898952,Unemployed,-14,196,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,2,0,0.6666666666666666,0,No
987102230000005501,730.015550286,Employed,0,0,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",4,1,0,0.3333333333333333,1,No
987102230000005501,730.015550286,Unemployed,-18,324,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",4,1,0,0.3333333333333333,0,No
987102230000007801,614.033380763,Employed,-5,25,0,Black African,Limpopo,Traditional,Some secondary,0,0,0,0,0,1,Fewer than 1 per member,,2,0,0,0,0,No
987102230000010101,784.88087993,Employed,7,49,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,0,0,0,0,Yes
987102230000010101,784.88087993,Employed,-9,81,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,0,0,0,0,Yes
987102230000010101,784.88087993,Unemployed,-12,144,0,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,0,0,0,0,No
987102230000014701,836.650867173,Employed,-3,9,0,Black African,Limpopo,Traditional,Primary (Grade R-7),0,0,0,0,0,0,None,,1,0,0,0,0,No other working-age member
987102230000019301,668.441063338,Employed,9,81,0,Black African,Limpopo,Traditional,Post-school certificate/diploma,1,0,1,1,1,3,1 or more per member,"Matric+, internet",1,0,0,0,0,No other working-age member
987102230000028501,798.014972525,Employed,2,4,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,1 or more per member,"Below matric, internet",1,0,0,0,0,No other working-age member
987102300000015301,854.241847103,Employed,13,169,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,1,1,3,1 or more per member,"Below matric, internet",5,0,0,0,0,Yes
987102300000022501,784.794547144,Employed,-6,36,0,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,1 or more per member,"Matric+, internet",1,0,0,0,0,No other working-age member
987102300000026101,670.589332097,Employed,8,64,0,Black African,Limpopo,Traditional,Post-school certificate/diploma,1,0,1,0,1,2,1 or more per member,"Matric+, internet",1,0,0,0,0,No other working-age member
987102300000029701,660.570111231,Employed,1,1,1,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,1 or more per member,"Matric+, internet",1,0,0,0,0,No other working-age member
987102300000044101,660.570111231,Employed,0,0,1,Black African,Limpopo,Traditional,Post-school certificate/diploma,1,0,1,1,1,3,1 or more per member,"Matric+, internet",1,0,0,0,0,No other working-age member
987102360000001401,484.718918658,Unemployed,-20,400,0,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",2,0,0,0,0,No
987102360000005901,835.458053768,Employed,11,121,0,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",6,2,0,0.5,0,No
987102360000005901,835.458053768,Employed,4,16,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",6,2,0,0.5,2,Yes
987102360000005901,835.458053768,Unemployed,-18,324,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",6,2,0,0.5,0,Yes
987102360000010401,644.344004345,Employed,-4,16,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,1,None,"Below matric, internet",4,1,0,0.3333333333333333,1,No
987102360000014901,579.801318622,Unemployed,-19,361,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",3,0,0,0,0,No
987102360000014901,579.801318622,Unemployed,-4,16,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",3,0,0,0,0,No
987102360000028401,883.211208636,Employed,-3,9,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,2,0,0.6666666666666666,0,No
987102360000028401,883.211208636,Employed,-12,144,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,2,0,0.6666666666666666,2,No
987102360000037401,935.606704726,Employed,3,9,0,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,2,0,0.6666666666666666,0,No
987102360000037401,935.606704726,Unemployed,0,0,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,2,0,0.6666666666666666,2,Yes
987102360000041901,668.441063338,Employed,5,25,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,1 or more per member,"Below matric, internet",1,0,0,0,0,No other working-age member
987102360000046401,420.613688163,Employed,14,196,1,Black African,Limpopo,Traditional,Degree,1,0,1,0,1,2,1 or more per member,"Matric+, internet",1,0,0,0,0,No other working-age member
987102820000014101,742.825651638,Employed,-15,225,1,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",8,4,1,1.6666666666666667,4,No
987102820000018501,470.600740638,Employed,-22,484,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,1,1,3,Fewer than 1 per member,"Below matric, internet",4,0,0,0,0,No
987102820000018501,470.600740638,Employed,-12,144,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,1,1,3,Fewer than 1 per member,"Below matric, internet",4,0,0,0,0,No
987103060000001301,675.090479698,Unemployed,8,64,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",6,3,0,1,3,No
987103060000001301,675.090479698,Employed,-16,256,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",6,3,0,1,3,No
987103060000003701,662.489043342,Employed,15,225,0,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,2,0,0.6666666666666666,0,No
987103060000008501,646.552094391,Employed,1,1,1,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",3,1,0,0.5,1,No
987103060000013301,574.83369681,Employed,8,64,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,1 or more per member,"Below matric, internet",1,0,0,0,0,No other working-age member
987103060000015701,1097.84740753,Employed,4,16,0,Black African,Limpopo,Traditional,Matric,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",6,3,0,1,0,Yes
987103060000020501,545.542370958,Employed,5,25,1,Black African,Limpopo,Traditional,Post-school certificate/diploma,1,0,1,0,1,2,1 or more per member,"Matric+, internet",2,1,0,1,1,No other working-age member
987103060000022901,781.895002919,Employed,9,81,0,Black African,Limpopo,Traditional,Primary (Grade R-7),0,0,1,0,1,2,1 or more per member,"Below matric, internet",2,0,0,0,0,No
987103060000022901,781.895002919,Employed,0,0,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,1 or more per member,"Below matric, internet",2,0,0,0,0,No
987103350000000701,1062.76681722,Employed,3,9,0,Black African,Limpopo,Non-metro urban,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",6,2,0,0.5,0,No
987103350000005901,686.46546168,Unemployed,-12,144,1,Black African,Limpopo,Non-metro urban,Some secondary,0,0,1,1,1,3,1 or more per member,"Below matric, internet",1,0,0,0,0,No other working-age member
987103350000008501,561.642022606,Employed,10,100,1,Black African,Limpopo,Non-metro urban,Degree,1,0,1,1,1,3,1 or more per member,"Matric+, internet",2,0,0,0,0,Yes
987103350000008501,561.642022606,Unemployed,-15,225,1,Black African,Limpopo,Non-metro urban,Degree,1,0,1,1,1,3,1 or more per member,"Matric+, internet",2,0,0,0,0,Yes
987103350000011101,631.856587273,Unemployed,-4,16,1,Black African,Limpopo,Non-metro urban,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",7,4,1,2.5,4,Yes
987103350000011101,631.856587273,Unemployed,-7,49,1,Black African,Limpopo,Non-metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",7,4,1,2.5,4,No
987103350000013701,686.46546168,Unemployed,-15,225,1,Black African,Limpopo,Non-metro urban,Post-school certificate/diploma,1,0,1,0,1,2,1 or more per member,"Matric+, internet",1,0,0,0,0,No other working-age member
987103350000024101,720.671791894,Employed,-10,100,1,Black African,Limpopo,Non-metro urban,Post-school certificate/diploma,1,0,1,0,1,2,1 or more per member,"Matric+, internet",1,0,0,0,0,No other working-age member
987103670000001201,650.110663749,Employed,-3,9,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",3,1,0,0.5,0,No
987103670000009001,1048.64405257,Employed,9,81,1,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",9,3,0,0.5,3,Yes
987103670000009001,1048.64405257,Unemployed,-8,64,1,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",9,3,0,0.5,3,Yes
987103670000009001,1048.64405257,Employed,-13,169,0,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",9,3,0,0.5,0,Yes
987103670000009001,1048.64405257,Unemployed,-21,441,0,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",9,3,0,0.5,0,Yes
987103670000011601,731.79949214,Unemployed,5,25,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,0,1,0.6666666666666666,0,Yes
987103670000011601,731.79949214,Unemployed,-6,36,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,0,1,0.6666666666666666,0,Yes
987103670000011601,731.79949214,Unemployed,-8,64,0,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,0,1,0.6666666666666666,0,No
987103670000014201,490.459561515,Employed,-14,196,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,1 or more per member,"Below matric, internet",2,0,1,1,0,No other working-age member
987103670000019401,644.840662687,Unemployed,10,100,0,Black African,Limpopo,Traditional,Some secondary,0,0,0,0,0,0,None,,1,0,0,0,0,No other working-age member
987103670000022001,921.341899967,Employed,-7,49,0,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,1 or more per member,"Matric+, internet",2,0,0,0,0,No
987103670000022001,921.341899967,Unemployed,-11,121,1,Black African,Limpopo,Traditional,Primary (Grade R-7),0,0,1,0,1,2,1 or more per member,"Below matric, internet",2,0,0,0,0,Yes
987103990000001801,731.423874726,Employed,-12,144,0,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,1 or more per member,"Matric+, internet",1,0,0,0,0,No other working-age member
