household_id,person_number,psu,province_code,sex_code,age,population_group_code,geo_type_code,metro_indicator,person_weight,household_id_flag,age_flag,province,sex,population_group,geo_type,metro
582100190000037101,03,58210019000,5,1,19,1,2,2,1281.5411941,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582100260000002201,01,58210026000,5,1,51,1,2,2,937.003358235,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582100260000002201,03,58210026000,5,2,46,1,2,2,937.003358235,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582100260000002201,04,58210026000,5,1,26,1,2,2,937.003358235,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582100260000002201,05,58210026000,5,2,26,1,2,2,937.003358235,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582100260000002201,09,58210026000,5,1,24,1,2,2,937.003358235,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582100260000005901,02,58210026000,5,2,58,1,2,2,1647.90734149,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582100260000005901,03,58210026000,5,2,37,1,2,2,1647.90734149,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582100260000005901,04,58210026000,5,1,35,1,2,2,1647.90734149,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582100260000005901,05,58210026000,5,1,18,1,2,2,1647.90734149,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582100260000005901,07,58210026000,5,2,29,1,2,2,1647.90734149,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582100260000005901,08,58210026000,5,2,31,1,2,2,1647.90734149,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582100260000005901,10,58210026000,5,1,25,1,2,2,1647.90734149,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582100260000005901,11,58210026000,5,2,30,1,2,2,1647.90734149,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582100260000017001,01,58210026000,5,2,34,1,2,2,912.559543557,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582100260000020701,02,58210026000,5,1,23,1,2,2,443.230066408,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582100260000020702,01,58210026000,5,2,42,1,2,2,684.091937437,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582100260000028101,01,58210026000,5,1,52,1,2,2,1182.57404663,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582100260000028101,02,58210026000,5,2,44,1,2,2,1182.57404663,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582100260000028101,03,58210026000,5,1,27,1,2,2,1182.57404663,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582100260000028101,04,58210026000,5,1,23,1,2,2,1182.57404663,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582100260000028101,05,58210026000,5,1,20,1,2,2,1182.57404663,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582100260000028101,06,58210026000,5,1,18,1,2,2,1182.57404663,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582100260000031801,01,58210026000,5,1,57,1,2,2,590.778262384,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582100260000031801,02,58210026000,5,2,53,1,2,2,590.778262384,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582100260000031801,03,58210026000,5,1,27,1,2,2,590.778262384,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582100950000003601,02,58210095000,5,1,23,1,2,2,412.899734544,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582100950000005301,01,58210095000,5,2,37,1,2,2,668.498555,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582100950000005301,02,58210095000,5,1,19,1,2,2,668.498555,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582100950000008701,01,58210095000,5,2,38,1,2,2,1015.19402577,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582100950000008701,02,58210095000,5,2,20,1,2,2,1015.19402577,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582100950000010401,02,58210095000,5,1,39,1,2,2,517.109498985,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582100950000012101,02,58210095000,5,2,51,1,2,2,382.191134668,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582100950000012101,03,58210095000,5,1,48,1,2,2,382.191134668,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582100950000012101,04,58210095000,5,2,28,1,2,2,382.191134668,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582100950000015501,01,58210095000,5,1,41,1,2,2,1015.91988502,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582100950000015501,02,58210095000,5,2,35,1,2,2,1015.91988502,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582100950000015501,03,58210095000,5,2,16,1,2,2,1015.91988502,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582101040000000301,02,58210104000,5,1,23,1,2,2,443.230066408,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582101040000005401,01,58210104000,5,2,64,1,2,2,739.17247602,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582101040000005401,02,58210104000,5,1,32,1,2,2,739.17247602,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582101040000008801,01,58210104000,5,1,60,1,2,2,636.925043078,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582101040000008801,02,58210104000,5,1,49,1,2,2,636.925043078,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582101040000010501,01,58210104000,5,2,51,1,2,2,742.363528084,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582101040000010501,02,58210104000,5,2,25,1,2,2,742.363528084,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582101040000013901,01,58210104000,5,1,49,1,2,2,822.343424145,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582101040000013901,02,58210104000,5,2,38,1,2,2,822.343424145,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582101040000015601,01,58210104000,5,2,58,1,2,2,1221.80775562,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582101040000015601,02,58210104000,5,2,37,1,2,2,1221.80775562,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582101040000015601,03,58210104000,5,1,28,1,2,2,1221.80775562,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582101040000015601,04,58210104000,5,1,20,1,2,2,1221.80775562,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582101040000015601,05,58210104000,5,1,18,1,2,2,1221.80775562,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582101040000015601,06,58210104000,5,2,25,1,2,2,1221.80775562,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582101040000019001,01,58210104000,5,2,57,1,2,2,981.142787709,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582101040000019001,02,58210104000,5,2,43,1,2,2,981.142787709,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582101040000019001,03,58210104000,5,2,30,1,2,2,981.142787709,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582101040000019001,04,58210104000,5,1,27,1,2,2,981.142787709,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582102120000002701,01,58210212000,5,1,23,1,2,2,663.989078682,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582102120000006501,01,58210212000,5,2,60,1,2,2,50,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582102120000006501,02,58210212000,5,2,56,1,2,2,50,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582102120000010301,02,58210212000,5,1,41,1,2,2,1190.30065621,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582102120000010301,03,58210212000,5,1,40,1,2,2,1190.30065621,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582102120000010301,04,58210212000,5,1,37,1,2,2,1190.30065621,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582102120000010301,05,58210212000,5,2,30,1,2,2,1190.30065621,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582102120000010301,06,58210212000,5,2,15,1,2,2,1190.30065621,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582102120000021701,01,58210212000,5,1,50,1,2,2,502.324187684,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582102120000021701,03,58210212000,5,2,48,1,2,2,502.324187684,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582102120000021701,04,58210212000,5,2,32,1,2,2,502.324187684,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582102520000003001,01,58210252000,5,1,38,1,2,2,1114.4957903,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582102520000003001,02,58210252000,5,2,26,1,2,2,1114.4957903,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582102520000003001,03,58210252000,5,2,19,1,2,2,1114.4957903,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582102520000003001,04,58210252000,5,1,17,1,2,2,1114.4957903,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582102520000006101,01,58210252000,5,2,47,1,2,2,1007.02755542,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582102520000006101,02,58210252000,5,2,39,1,2,2,1007.02755542,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582102520000006101,03,58210252000,5,2,22,1,2,2,1007.02755542,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582102520000006101,04,58210252000,5,1,20,1,2,2,1007.02755542,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582102520000006101,05,58210252000,5,2,15,1,2,2,1007.02755542,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582102520000012301,01,58210252000,5,1,55,1,2,2,500.871040013,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582102520000018501,01,58210252000,5,2,54,1,2,2,444.418541479,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582102520000018501,02,58210252000,5,1,23,1,2,2,444.418541479,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582102520000018501,03,58210252000,5,1,18,1,2,2,444.418541479,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582102520000021601,02,58210252000,5,1,36,1,2,2,792.111295156,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582102520000021601,03,58210252000,5,2,30,1,2,2,792.111295156,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582102520000027801,02,58210252000,5,1,38,1,2,2,967.708593947,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582102520000027801,03,58210252000,5,2,31,1,2,2,967.708593947,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582102800000002701,01,58210280000,5,1,47,1,2,2,608.907133231,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582102800000014701,01,58210280000,5,2,42,1,2,2,598.580445257,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582102800000017701,01,58210280000,5,1,40,1,2,2,1029.76137073,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
582102800000017701,02,58210280000,5,2,34,1,2,2,1029.76137073,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
582102800000017701,03,58210280000,5,1,17,1,2,2,1029.76137073,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
583100710000001501,01,58310071000,5,2,54,1,2,2,929.04923615,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583100710000001501,02,58310071000,5,2,39,1,2,2,929.04923615,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583100710000001501,03,58310071000,5,2,28,1,2,2,929.04923615,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583100710000001501,04,58310071000,5,1,17,1,2,2,929.04923615,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
583100710000003401,01,58310071000,5,2,33,1,2,2,776.739350092,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583100710000005301,01,58310071000,5,2,44,1,2,2,678.672151713,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583100710000007201,01,58310071000,5,1,31,1,2,2,843.052255207,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
583100710000009101,02,58310071000,5,2,36,1,2,2,464.942294235,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583100710000009101,03,58310071000,5,1,15,1,2,2,464.942294235,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
583100710000009101,04,58310071000,5,2,15,1,2,2,464.942294235,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583100710000011001,01,58310071000,5,1,51,1,2,2,584.504314209,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
583100710000012901,03,58310071000,5,2,50,1,2,2,579.341714097,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583100710000012901,04,58310071000,5,2,30,1,2,2,579.341714097,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583100710000012901,05,58310071000,5,2,25,1,2,2,579.341714097,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583100710000012901,06,58310071000,5,1,20,1,2,2,579.341714097,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
583100710000012901,07,58310071000,5,1,18,1,2,2,579.341714097,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
583100710000012901,08,58310071000,5,1,16,1,2,2,579.341714097,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
583100710000014801,01,58310071000,5,1,41,1,2,2,742.886581399,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
583100710000022401,01,58310071000,5,1,63,1,2,2,301.055856903,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
583100710000022401,02,58310071000,5,2,51,1,2,2,301.055856903,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583100930000007901,01,58310093000,5,2,49,1,2,2,512.117097408,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583100930000010901,01,58310093000,5,1,54,1,2,2,353.989161808,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
583100930000010901,02,58310093000,5,2,51,1,2,2,353.989161808,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583100930000010901,03,58310093000,5,1,16,1,2,2,353.989161808,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
583100930000016901,01,58310093000,5,2,33,1,2,2,888.196593984,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583101000000001301,01,58310100000,5,1,40,1,1,2,902.076563127,NA,NA,KwaZulu-Natal,Male,Black African,Urban,Non-metro
583101000000002901,03,58310100000,5,2,42,1,1,2,582.095028428,NA,NA,KwaZulu-Natal,Female,Black African,Urban,Non-metro
583101000000002901,04,58310100000,5,1,28,1,1,2,582.095028428,NA,NA,KwaZulu-Natal,Male,Black African,Urban,Non-metro
583101000000004501,01,58310100000,5,1,44,1,1,2,902.076563127,NA,NA,KwaZulu-Natal,Male,Black African,Urban,Non-metro
583101000000006101,01,58310100000,5,2,39,1,1,2,853.528197473,NA,NA,KwaZulu-Natal,Female,Black African,Urban,Non-metro
583101000000007701,01,58310100000,5,2,58,1,1,2,412.618402591,NA,NA,KwaZulu-Natal,Female,Black African,Urban,Non-metro
583101000000010901,01,58310100000,5,1,29,1,1,2,959.852277447,NA,NA,KwaZulu-Natal,Male,Black African,Urban,Non-metro
583101000000012501,01,58310100000,5,1,30,1,1,2,1023.7063098900001,NA,NA,KwaZulu-Natal,Male,Black African,Urban,Non-metro
583101000000014101,01,58310100000,5,2,59,1,1,2,412.618402591,NA,NA,KwaZulu-Natal,Female,Black African,Urban,Non-metro
583101000000015701,01,58310100000,5,1,37,1,1,2,1070.55870339,NA,NA,KwaZulu-Natal,Male,Black African,Urban,Non-metro
583101000000015701,02,58310100000,5,1,16,1,1,2,1070.55870339,NA,NA,KwaZulu-Natal,Male,Black African,Urban,Non-metro
583101000000017301,01,58310100000,5,2,24,1,1,2,867.677145332,NA,NA,KwaZulu-Natal,Female,Black African,Urban,Non-metro
583101000000025301,01,58310100000,5,2,26,1,1,2,900.385401406,NA,NA,KwaZulu-Natal,Female,Black African,Urban,Non-metro
583101000000026901,01,58310100000,5,1,42,1,1,2,902.076563127,NA,NA,KwaZulu-Natal,Male,Black African,Urban,Non-metro
583101000000028501,01,58310100000,5,2,34,1,1,2,1126.57408016,NA,NA,KwaZulu-Natal,Female,Black African,Urban,Non-metro
583101000000028501,02,58310100000,5,2,21,1,1,2,1126.57408016,NA,NA,KwaZulu-Natal,Female,Black African,Urban,Non-metro
583101000000030101,01,58310100000,5,1,21,1,1,2,806.272452686,NA,NA,KwaZulu-Natal,Male,Black African,Urban,Non-metro
583102170000003801,02,58310217000,5,2,26,1,2,2,623.619850294,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583102170000003801,03,58310217000,5,1,24,1,2,2,623.619850294,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
583102170000005601,01,58310217000,5,1,42,1,2,2,1248.09986447,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
583102170000005601,02,58310217000,5,2,39,1,2,2,1248.09986447,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583102170000005601,03,58310217000,5,2,34,1,2,2,1248.09986447,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583102170000005601,04,58310217000,5,2,17,1,2,2,1248.09986447,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583102170000007401,01,58310217000,5,1,28,1,2,2,941.494120877,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
583102170000007401,02,58310217000,5,2,21,1,2,2,941.494120877,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583102170000009201,01,58310217000,5,1,38,1,2,2,1102.33933511,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
583102170000009201,02,58310217000,5,2,30,1,2,2,1102.33933511,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583102170000009201,03,58310217000,5,1,19,1,2,2,1102.33933511,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
583102170000012801,01,58310217000,5,1,56,1,2,2,500.871040013,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
583102340000004001,01,58310234000,5,2,54,1,2,2,450.903463262,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583102340000004001,02,58310234000,5,2,17,1,2,2,450.903463262,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583102340000005501,01,58310234000,5,1,58,1,2,2,914.303616937,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
583102340000005501,02,58310234000,5,2,49,1,2,2,914.303616937,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583102340000005501,03,58310234000,5,1,31,1,2,2,914.303616937,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
583102340000005501,04,58310234000,5,2,19,1,2,2,914.303616937,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583102340000007001,01,58310234000,5,2,36,1,2,2,771.240106004,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583102340000007001,02,58310234000,5,2,18,1,2,2,771.240106004,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583102340000010001,02,58310234000,5,2,61,1,2,2,277.051080711,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583102340000010001,03,58310234000,5,2,18,1,2,2,277.051080711,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583102340000011501,01,58310234000,5,2,54,1,2,2,797.540862175,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583102340000011501,02,58310234000,5,1,28,1,2,2,797.540862175,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
583102340000011501,03,58310234000,5,2,20,1,2,2,797.540862175,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583102340000011501,04,58310234000,5,1,15,1,2,2,797.540862175,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
583102340000013001,01,58310234000,5,2,38,1,2,2,1060.96667122,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583102340000013001,02,58310234000,5,1,23,1,2,2,1060.96667122,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
583102340000013001,03,58310234000,5,2,36,1,2,2,1060.96667122,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583102340000013001,04,58310234000,5,2,18,1,2,2,1060.96667122,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583102340000013001,05,58310234000,5,2,16,1,2,2,1060.96667122,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583102340000013001,06,58310234000,5,1,17,1,2,2,1060.96667122,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
583102340000017501,01,58310234000,5,1,29,1,2,2,790.466581427,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
583102610000001201,01,58310261000,5,2,42,1,2,2,1144.3154641,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583102610000001201,02,58310261000,5,2,20,1,2,2,1144.3154641,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583102610000001201,03,58310261000,5,2,17,1,2,2,1144.3154641,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583102610000001201,04,58310261000,5,2,15,1,2,2,1144.3154641,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583102610000006801,02,58310261000,5,2,42,1,2,2,997.2350125,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583102610000006801,03,58310261000,5,1,25,1,2,2,997.2350125,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
583102610000006801,04,58310261000,5,1,16,1,2,2,997.2350125,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
583102610000009601,01,58310261000,5,2,24,1,2,2,958.027217292,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583102610000009602,01,58310261000,5,2,21,1,2,2,1106.9563104,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583102610000012401,01,58310261000,5,2,39,1,2,2,1688.35384237,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583102610000012401,02,58310261000,5,1,26,1,2,2,1688.35384237,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
583102610000012401,03,58310261000,5,2,21,1,2,2,1688.35384237,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583102610000012401,04,58310261000,5,2,15,1,2,2,1688.35384237,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583102610000012401,08,58310261000,5,1,24,1,2,2,1688.35384237,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
583102610000018001,01,58310261000,5,2,51,1,2,2,470.204769921,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583102610000020801,01,58310261000,5,2,42,1,2,2,798.107260343,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583102610000023601,01,58310261000,5,2,45,1,2,2,788.92951971,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
583102610000034801,01,58310261000,5,2,50,1,2,2,460.89563482,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
584100050000014101,01,58410005000,5,1,56,1,3,2,616.709969427,NA,NA,KwaZulu-Natal,Male,Black African,Farms,Non-metro
584100050000052601,02,58410005000,5,2,54,4,3,2,750.856156968,NA,NA,KwaZulu-Natal,Female,White,Farms,Non-metro
584100050000058101,01,58410005000,5,2,32,1,3,2,1226.40569128,NA,NA,KwaZulu-Natal,Female,Black African,Farms,Non-metro
584100050000058101,02,58410005000,5,1,35,1,3,2,1226.40569128,NA,NA,KwaZulu-Natal,Male,Black African,Farms,Non-metro
584100110000000301,01,58410011000,5,2,45,1,1,2,774.310078655,NA,NA,KwaZulu-Natal,Female,Black African,Urban,Non-metro
584100110000000301,02,58410011000,5,2,35,1,1,2,774.310078655,NA,NA,KwaZulu-Natal,Female,Black African,Urban,Non-metro
584100110000000301,03,58410011000,5,2,16,1,1,2,774.310078655,NA,NA,KwaZulu-Natal,Female,Black African,Urban,Non-metro
584100110000007101,01,58410011000,5,1,36,1,1,2,1035.73298066,NA,NA,KwaZulu-Natal,Male,Black African,Urban,Non-metro
584100110000007101,02,58410011000,5,2,39,1,1,2,1035.73298066,NA,NA,KwaZulu-Natal,Female,Black African,Urban,Non-metro
584100110000010501,01,58410011000,5,2,32,1,1,2,893.424898741,NA,NA,KwaZulu-Natal,Female,Black African,Urban,Non-metro
584100110000013901,01,58410011000,5,1,59,2,1,2,544.195046407,NA,NA,KwaZulu-Natal,Male,Coloured,Urban,Non-metro
584100110000013901,02,58410011000,5,2,49,1,1,2,544.195046407,NA,NA,KwaZulu-Natal,Female,Black African,Urban,Non-metro
584100110000013901,03,58410011000,5,1,20,1,1,2,544.195046407,NA,NA,KwaZulu-Natal,Male,Black African,Urban,Non-metro
584100110000017301,01,58410011000,5,2,43,1,1,2,688.502100001,NA,NA,KwaZulu-Natal,Female,Black African,Urban,Non-metro
584100110000020701,01,58410011000,5,1,41,1,1,2,894.802369963,NA,NA,KwaZulu-Natal,Male,Black African,Urban,Non-metro
584100110000020701,02,58410011000,5,2,43,1,1,2,894.802369963,NA,NA,KwaZulu-Natal,Female,Black African,Urban,Non-metro
584100110000030901,01,58410011000,5,1,28,1,1,2,909.214301278,NA,NA,KwaZulu-Natal,Male,Black African,Urban,Non-metro
584100110000034301,01,58410011000,5,2,39,1,1,2,783.481776972,NA,NA,KwaZulu-Natal,Female,Black African,Urban,Non-metro
585100610000000801,02,58510061000,5,2,34,1,2,2,1041.88574174,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
585100610000000801,03,58510061000,5,1,31,1,2,2,1041.88574174,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
585100610000000801,04,58510061000,5,2,16,1,2,2,1041.88574174,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
585100610000002601,01,58510061000,5,2,45,1,2,2,726.396800319,NA,NA,KwaZulu-Natal,Female,Black African,Traditional,Non-metro
585100610000002601,02,58510061000,5,1,26,1,2,2,726.396800319,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
585100610000002601,03,58510061000,5,1,19,1,2,2,726.396800319,NA,NA,KwaZulu-Natal,Male,Black African,Traditional,Non-metro
